date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time
2025-10-16,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"3,610",0,,,,,,
2025-10-16,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"4,847",0,,,,,,
2025-10-16,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],369,0,,,,,,
2025-10-16,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],356,0,,,,,,
2025-10-16,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"24,017",0,,,,,,
2025-10-16,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"27,654",0,,,,,,
2025-10-16,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],57,0,,,,,,
2025-10-16,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],89,0,,,,,,
2025-10-16,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,
2025-10-16,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"14,955",0,,,,,,
2025-10-16,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"69,138",0,,,,,,
2025-10-16,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"69,461",0,,,,,,
2025-10-16,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"77,842",0,,,,,,
2025-10-16,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-10-16,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-10-16,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-10-16,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-10-16,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,
2025-10-16,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-17,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"18,969",339,18969,0,3456,37,0,
2025-10-17,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"23,273","2,391",23273,0,22356,1305,0,
2025-10-17,AMZUS,BA00023,스위밍풀토너[300ml/-],"7,225",193,7225,0,12670,0,0,
2025-10-17,AMZUS,BA00024,스위밍풀토너[155ml/-],0,0,,,,,,
2025-10-17,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],879,7,879,0,0,0,0,
2025-10-17,AMZUS,BA00026,스위밍풀앰플[50ml/-],15,1,15,0,385,0,0,
2025-10-17,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,056",2,4056,0,0,0,0,
2025-10-17,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,098",16,2098,0,0,0,0,
2025-10-17,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,017",0,2017,0,0,0,0,
2025-10-17,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,522",9,7522,0,0,0,0,
2025-10-17,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,439",11,11439,0,0,0,0,
2025-10-17,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,764",1,1764,0,0,0,0,
2025-10-17,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,574",6,1574,0,0,0,0,
2025-10-17,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,623",33,5623,0,0,0,0,
2025-10-17,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],0,0,0,0,2700,0,0,
2025-10-17,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"2,936",1,2936,0,4320,969,0,
2025-10-17,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"2,714",7,2714,0,4320,747,0,
2025-10-17,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],379,442,379,0,5940,757,0,
2025-10-17,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],0,9,,,,,,
2025-10-17,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,883",0,,,,,,
2025-10-17,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],60,0,,,,,,
2025-10-17,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,194",0,,,,,,
2025-10-17,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,
2025-10-17,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,
2025-10-17,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,784",0,,,,,,
2025-10-17,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,603",0,,,,,,
2025-10-17,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,464",0,,,,,,
2025-10-17,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,275",0,,,,,,
2025-10-17,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,267",0,,,,,,
2025-10-17,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,548",0,,,,,,
2025-10-17,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-10-17,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-10-17,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-10-17,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-17,SBSMY,BA00023,스위밍풀토너[300ml/-],93,0,,,,,,
2025-10-17,SBSMY,BA00024,스위밍풀토너[155ml/-],885,0,,,,,,
2025-10-17,SBSMY,BA00025,스위밍풀토너패드[220ml|70매/-],716,0,,,,,,
2025-10-17,SBSMY,BA00026,스위밍풀앰플[50ml/-],"1,476",0,,,,,,
2025-10-17,SBSMY,BA00027,퍼플라이스포어팩클렌저[130g/-],106,0,,,,,,
2025-10-17,SBSMY,BA00028,퍼플PDRN포어세럼[30ml/-],208,0,,,,,,
2025-10-17,SBSMY,BA00029,퍼플라이스포어클렌징오일[200ml/-],146,0,,,,,,
2025-10-17,SBSMY,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],905,0,,,,,,
2025-10-17,SBSMY,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],944,0,,,,,,
2025-10-17,SBSMY,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,549",0,,,,,,
2025-10-17,SBSMY,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,549",0,,,,,,
2025-10-17,SBSMY,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],919,0,,,,,,
2025-10-17,SBSMY,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],935,0,,,,,,
2025-10-17,SBSMY,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,642",0,,,,,,
2025-10-17,SBSMY,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,682",0,,,,,,
2025-10-17,SBSMY,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],212,0,,,,,,
2025-10-17,SBSMY,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,549",0,,,,,,
2025-10-17,SBSMY,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],918,0,,,,,,
2025-10-17,SBSMY,BA00046,히알토인플러딩세럼[30ml/히알토인],934,0,,,,,,
2025-10-17,SBSMY,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],748,0,,,,,,
2025-10-17,SBSMY,BA10019,(AMZ)데일리글로우클렌저[210ml/-],3,0,,,,,,
2025-10-17,SBSMY,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"2,408",0,,,,,,
2025-10-17,SBSMY,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"4,571",0,,,,,,
2025-10-17,SBSPH,BA00023,스위밍풀토너[300ml/-],"4,268",0,,,,,,
2025-10-17,SBSPH,BA00024,스위밍풀토너[155ml/-],"1,240",0,,,,,,
2025-10-17,SBSPH,BA00027,퍼플라이스포어팩클렌저[130g/-],345,0,,,,,,
2025-10-17,SBSPH,BA00028,퍼플PDRN포어세럼[30ml/-],4,0,,,,,,
2025-10-17,SBSPH,BA00029,퍼플라이스포어클렌징오일[200ml/-],693,0,,,,,,
2025-10-17,SBSPH,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,093",0,,,,,,
2025-10-17,SBSPH,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"1,225",0,,,,,,
2025-10-17,SBSPH,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-17,SBSPH,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-17,SBSPH,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],354,0,,,,,,
2025-10-17,SBSPH,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],405,0,,,,,,
2025-10-17,SBSPH,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"9,894",0,,,,,,
2025-10-17,SBSPH,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"9,736",0,,,,,,
2025-10-17,SBSPH,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],95,0,,,,,,
2025-10-17,SBSPH,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-17,SBSPH,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"1,499",0,,,,,,
2025-10-17,SBSPH,BA00046,히알토인플러딩세럼[30ml/히알토인],"1,502",0,,,,,,
2025-10-17,SBSPH,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"1,396",0,,,,,,
2025-10-17,SBSPH,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],180,0,,,,,,
2025-10-17,SBSPH,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],529,0,,,,,,
2025-10-17,SBSSG,BA00023,스위밍풀토너[300ml/-],"6,489",0,,,,,,
2025-10-17,SBSSG,BA00024,스위밍풀토너[155ml/-],"3,467",0,,,,,,
2025-10-17,SBSSG,BA00025,스위밍풀토너패드[220ml|70매/-],252,0,,,,,,
2025-10-17,SBSSG,BA00026,스위밍풀앰플[50ml/-],"1,599",0,,,,,,
2025-10-17,SBSSG,BA00027,퍼플라이스포어팩클렌저[130g/-],495,0,,,,,,
2025-10-17,SBSSG,BA00028,퍼플PDRN포어세럼[30ml/-],193,0,,,,,,
2025-10-17,SBSSG,BA00029,퍼플라이스포어클렌징오일[200ml/-],291,0,,,,,,
2025-10-17,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,362",0,,,,,,
2025-10-17,SBSSG,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],533,0,,,,,,
2025-10-17,SBSSG,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,047",0,,,,,,
2025-10-17,SBSSG,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,047",0,,,,,,
2025-10-17,SBSSG,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,320",0,,,,,,
2025-10-17,SBSSG,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,180",0,,,,,,
2025-10-17,SBSSG,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,037",0,,,,,,
2025-10-17,SBSSG,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"3,988",0,,,,,,
2025-10-17,SBSSG,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],170,0,,,,,,
2025-10-17,SBSSG,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,047",0,,,,,,
2025-10-17,SBSSG,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"3,844",0,,,,,,
2025-10-17,SBSSG,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],260,0,,,,,,
2025-10-17,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-10-17,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-10-17,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-10-17,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,
2025-10-17,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"123,766",0,,,,,,
2025-10-17,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"92,171",0,,,,,,
2025-10-17,태광KR,BA00023,스위밍풀토너[300ml/-],"39,973",0,,,,,,
2025-10-17,태광KR,BA00024,스위밍풀토너[155ml/-],"130,846",0,,,,,,
2025-10-17,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"23,950",0,,,,,,
2025-10-17,태광KR,BA00026,스위밍풀앰플[50ml/-],"22,156",0,,,,,,
2025-10-17,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"11,586",0,,,,,,
2025-10-17,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"17,789",0,,,,,,
2025-10-17,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"15,072",0,,,,,,
2025-10-17,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"11,143",0,,,,,,
2025-10-17,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"21,203",0,,,,,,
2025-10-17,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"29,674",0,,,,,,
2025-10-17,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],73,0,,,,,,
2025-10-17,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"29,792",0,,,,,,
2025-10-17,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],25,0,,,,,,
2025-10-17,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"3,591",0,,,,,,
2025-10-17,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"4,834",0,,,,,,
2025-10-17,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],368,0,,,,,,
2025-10-17,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],356,0,,,,,,
2025-10-17,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"16,475",0,,,,,,
2025-10-17,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"27,650",0,,,,,,
2025-10-17,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],54,0,,,,,,
2025-10-17,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],89,0,,,,,,
2025-10-17,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,
2025-10-17,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"14,955",0,,,,,,
2025-10-17,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"84,905",0,,,,,,
2025-10-17,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"76,012",0,,,,,,
2025-10-17,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"87,003",0,,,,,,
2025-10-17,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,
2025-10-17,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,
2025-10-17,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,
2025-10-17,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,
2025-10-17,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],64,0,,,,,,
2025-10-17,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-18,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"18,969",356,18969,0,3456,37,0,
2025-10-18,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"23,273","2,532",23273,0,22356,1305,0,
2025-10-18,AMZUS,BA00023,스위밍풀토너[300ml/-],"7,225",177,7225,0,12670,0,0,
2025-10-18,AMZUS,BA00024,스위밍풀토너[155ml/-],0,0,,,,,,
2025-10-18,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],879,14,879,0,0,0,0,
2025-10-18,AMZUS,BA00026,스위밍풀앰플[50ml/-],15,0,15,0,385,0,0,
2025-10-18,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,056",0,4056,0,0,0,0,
2025-10-18,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,098",24,2098,0,0,0,0,
2025-10-18,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,017",2,2017,0,0,0,0,
2025-10-18,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,522",12,7522,0,0,0,0,
2025-10-18,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,439",13,11439,0,0,0,0,
2025-10-18,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,764",2,1764,0,0,0,0,
2025-10-18,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,574",1,1574,0,0,0,0,
2025-10-18,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"5,623",37,5623,0,0,0,0,
2025-10-18,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],0,1,0,0,2700,0,0,
2025-10-18,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"2,936",4,2936,0,4320,969,0,
2025-10-18,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"2,714",9,2714,0,4320,747,0,
2025-10-18,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],379,563,379,0,5940,757,0,
2025-10-18,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],0,9,,,,,,
2025-10-18,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,881",0,,,,,,
2025-10-18,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],60,0,,,,,,
2025-10-18,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,189",0,,,,,,
2025-10-18,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,
2025-10-18,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,
2025-10-18,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,784",0,,,,,,
2025-10-18,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,603",0,,,,,,
2025-10-18,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,464",0,,,,,,
2025-10-18,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,275",0,,,,,,
2025-10-18,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,267",0,,,,,,
2025-10-18,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,547",0,,,,,,
2025-10-18,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,
2025-10-18,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,
2025-10-18,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,
2025-10-18,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,
2025-10-18,SBSMY,BA00023,스위밍풀토너[300ml/-],86,0,,,,,,
2025-10-18,SBSMY,BA00024,스위밍풀토너[155ml/-],881,0,,,,,,
2025-10-18,SBSMY,BA00026,스위밍풀앰플[50ml/-],"1,476",0,,,,,,
2025-10-18,SBSMY,BA00027,퍼플라이스포어팩클렌저[130g/-],106,0,,,,,,
2025-10-18,SBSMY,BA00028,퍼플PDRN포어세럼[30ml/-],207,0,,,,,,
2025-10-18,SBSMY,BA00029,퍼플라이스포어클렌징오일[200ml/-],146,0,,,,,,
2025-10-18,SBSMY,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],905,0,,,,,,
2025-10-18,SBSMY,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],944,0,,,,,,
2025-10-18,SBSMY,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,549",0,,,,,,
2025-10-18,SBSMY,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,549",0,,,,,,
2025-10-18,SBSMY,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],919,0,,,,,,
2025-10-18,SBSMY,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],935,0,,,,,,
2025-10-18,SBSMY,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,641",0,,,,,,
2025-10-18,SBSMY,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"4,682",0,,,,,,
2025-10-18,SBSMY,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],210,0,,,,,,
2025-10-18,SBSMY,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,549",0,,,,,,
2025-10-18,SBSMY,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],916,0,,,,,,
2025-10-18,SBSMY,BA00046,히알토인플러딩세럼[30ml/히알토인],931,0,,,,,,
2025-10-18,SBSMY,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],738,0,,,,,,
2025-10-18,SBSMY,BA10019,(AMZ)데일리글로우클렌저[210ml/-],3,0,,,,,,
2025-10-18,SBSMY,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"2,405",0,,,,,,
2025-10-18,SBSMY,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],"4,570",0,,,,,,
2025-10-18,SBSPH,BA00023,스위밍풀토너[300ml/-],"4,258",0,,,,,,
2025-10-18,SBSPH,BA00024,스위밍풀토너[155ml/-],"1,237",0,,,,,,
2025-10-18,SBSPH,BA00027,퍼플라이스포어팩클렌저[130g/-],345,0,,,,,,
2025-10-18,SBSPH,BA00028,퍼플PDRN포어세럼[30ml/-],3,0,,,,,,
2025-10-18,SBSPH,BA00029,퍼플라이스포어클렌징오일[200ml/-],693,0,,,,,,
2025-10-18,SBSPH,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,092",0,,,,,,
2025-10-18,SBSPH,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"1,225",0,,,,,,
2025-10-18,SBSPH,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-18,SBSPH,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],354,0,,,,,,
2025-10-18,SBSPH,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],404,0,,,,,,
2025-10-18,SBSPH,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"9,894",0,,,,,,
2025-10-18,SBSPH,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"9,736",0,,,,,,
2025-10-18,SBSPH,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],95,0,,,,,,
2025-10-18,SBSPH,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,600",0,,,,,,
2025-10-18,SBSPH,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"1,499",0,,,,,,
2025-10-18,SBSPH,BA00046,히알토인플러딩세럼[30ml/히알토인],"1,502",0,,,,,,
2025-10-18,SBSPH,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"1,394",0,,,,,,
2025-10-18,SBSPH,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],171,0,,,,,,
2025-10-18,SBSPH,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],519,0,,,,,,
2025-10-18,SBSSG,BA00023,스위밍풀토너[300ml/-],"6,478",0,,,,,,
2025-10-18,SBSSG,BA00024,스위밍풀토너[155ml/-],"3,455",0,,,,,,
2025-10-18,SBSSG,BA00025,스위밍풀토너패드[220ml|70매/-],252,0,,,,,,
2025-10-18,SBSSG,BA00026,스위밍풀앰플[50ml/-],"1,599",0,,,,,,
2025-10-18,SBSSG,BA00027,퍼플라이스포어팩클렌저[130g/-],495,0,,,,,,
2025-10-18,SBSSG,BA00028,퍼플PDRN포어세럼[30ml/-],183,0,,,,,,
2025-10-18,SBSSG,BA00029,퍼플라이스포어클렌징오일[200ml/-],291,0,,,,,,
2025-10-18,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"1,359",0,,,,,,
2025-10-18,SBSSG,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],532,0,,,,,,
2025-10-18,SBSSG,BA00033,스위밍풀토너[샤쉐|2ml/-],"3,002",0,,,,,,
2025-10-18,SBSSG,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"3,002",0,,,,,,
2025-10-18,SBSSG,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,320",0,,,,,,
2025-10-18,SBSSG,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,178",0,,,,,,
2025-10-18,SBSSG,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],"4,037",0,,,,,,
2025-10-18,SBSSG,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],"3,988",0,,,,,,
2025-10-18,SBSSG,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],168,0,,,,,,
2025-10-18,SBSSG,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"3,002",0,,,,,,
2025-10-18,SBSSG,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],"3,821",0,,,,,,
2025-10-18,SBSSG,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],248,0,,,,,,
2025-10-18,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,
2025-10-18,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,
2025-10-18,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,
2025-10-18,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,
2025-10-18,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"120,697",0,,,,,,
2025-10-18,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"125,047",0,,,,,,
2025-10-18,태광KR,BA00023,스위밍풀토너[300ml/-],"38,448",0,,,,,,
2025-10-18,태광KR,BA00024,스위밍풀토너[155ml/-],"128,999",0,,,,,,
2025-10-18,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"23,739",0,,,,,,
2025-10-18,태광KR,BA00026,스위밍풀앰플[50ml/-],"22,079",0,,,,,,
