id,lot,cogs,stock,stock2,barcode,option1,option2,shop_id,category,brand_name,created_at,updated_at,input_stock,output_stock,reserve_stock,resource_code,resource_name,snapshot_date,available_stock,fba_input_stock,promotion_stock,boosters_item_id,fba_output_stock,output_stock_b2b,output_stock_toll,output_stock_sales,acrossb_input_stock,fba_available_stock,acrossb_output_stock,promotion_stock_info,poomgo_v2_input_stock,shopee_my_input_stock,shopee_ph_input_stock,shopee_sg_input_stock,delivery_waiting_stock,poomgo_v2_output_stock,shopee_my_output_stock,shopee_ph_output_stock,shopee_sg_output_stock,acrossb_available_stock,poomgo_v2_available_stock,shopee_my_available_stock,shopee_ph_available_stock,shopee_sg_available_stock
1792537,R0,4096,6491,6491,8809875456026,세럼,포어핏|30ml/-,38,,이퀄베리,2025-04-11T06:37:59.000Z,2025-10-31T04:42:25.000Z,0,0,0,BA00028,이퀄베리-퍼플PDRN포어세럼[30ml/-],2025-10-08,0,0,0,1397,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792557,R0,4100,7,7,8809875456026,퍼플라이스 세럼,30ml/-,38,,이퀄베리,2025-04-11T06:38:54.000Z,2025-10-08T04:24:52.000Z,0,0,0,BA00028,이퀄베리-퍼플PDRN포어세럼[30ml/-],2025-10-08,0,0,0,1447,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033472,R1,4100,17794,17794,8809875456026,퍼플라이스 세럼,30ml/-,38,,이퀄베리,2025-07-11T15:16:10.000Z,2025-10-31T04:54:52.000Z,0,0,0,BA00028,이퀄베리-퍼플PDRN포어세럼[30ml/-],2025-10-08,0,0,0,1681,118,0,0,0,0,2521,1,[],0,0,0,0,0,0,1,5,5,5605,0,298,99,377
1792538,R0,3905,3654,3654,8809875456033,클렌징오일,포어핏|200ml/-,38,,이퀄베리,2025-04-11T06:38:01.000Z,2025-10-31T04:42:30.000Z,0,0,0,BA00029,이퀄베리-퍼플라이스포어클렌징오일[200ml/-],2025-10-08,0,0,0,1398,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792558,R0,3987,431,431,8809875456033,퍼플라이스 클렌징오일,200ml/-,38,,이퀄베리,2025-04-11T06:38:57.000Z,2025-10-27T04:52:05.000Z,0,0,0,BA00029,이퀄베리-퍼플라이스포어클렌징오일[200ml/-],2025-10-08,0,0,0,1448,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100709,R1,3987,11001,11001,8809875456033,퍼플라이스 클렌징오일,200ml/-,38,,이퀄베리,2025-07-28T11:21:58.000Z,2025-10-31T04:56:51.000Z,0,0,0,BA00029,이퀄베리-퍼플라이스포어클렌징오일[200ml/-],2025-10-08,0,0,0,1724,23,0,0,0,0,2110,1,[],0,0,0,0,0,0,1,1,3,1465,0,154,705,357
2217054,R2,4012,0,0,8809875456033,퍼플라이스 클렌징오일,200ml/-,38,,이퀄베리,2025-09-04T14:19:14.000Z,2025-09-24T17:25:04.000Z,0,0,0,BA00029,이퀄베리-퍼플라이스포어클렌징오일[200ml/-],2025-10-08,0,0,0,1826,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792554,R0,3922,0,0,8809875456392,하이드로겔 마스크,4EA|30g/타이트업,38,,이퀄베리,2025-04-11T06:38:42.000Z,2025-09-18T04:06:47.000Z,0,0,0,BA00030,이퀄베리-콜라겐 하이드로겔 마스크[4EA|30g/타이트업],2025-10-08,0,0,0,1444,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794824,R1,3922,19,19,8809875456392,하이드로겔 마스크,4EA|30g/타이트업,38,,이퀄베리,2025-04-15T19:13:04.000Z,2025-10-27T04:56:01.000Z,0,0,0,BA00030,이퀄베리-콜라겐 하이드로겔 마스크[4EA|30g/타이트업],2025-10-08,0,0,0,1529,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006436,R2,3922,11494,11494,8809875456392,하이드로겔 마스크,4EA|30g/타이트업,38,,이퀄베리,2025-07-01T14:24:56.000Z,2025-10-31T04:52:41.000Z,0,0,0,BA00030,이퀄베리-콜라겐 하이드로겔 마스크[4EA|30g/타이트업],2025-10-08,0,0,0,1638,54,0,0,0,0,7753,3,[],0,0,0,0,0,0,0,1,0,12282,0,913,1105,1406
1792555,R0,3919,1,1,8809875456439,하이드로겔 마스크,4EA|30g/글로우업,38,,이퀄베리,2025-04-11T06:38:46.000Z,2025-10-25T04:38:58.000Z,0,0,0,BA00031,이퀄베리-콜라겐 하이드로겔 마스크[4EA|30g/글로우업],2025-10-08,0,0,0,1445,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795006,R1,3919,16224,16224,8809875456439,하이드로겔 마스크,4EA|30g/글로우업,38,,이퀄베리,2025-04-15T19:13:06.000Z,2025-10-27T04:56:07.000Z,0,0,0,BA00031,이퀄베리-콜라겐 하이드로겔 마스크[4EA|30g/글로우업],2025-10-08,0,0,0,1530,0,0,0,0,0,0,2,[],0,0,0,1,0,0,0,2,0,6269,0,948,1241,617
2253854,R2,3919,4979,4979,8809875456439,하이드로겔 마스크,4EA|30g/글로우업,38,,이퀄베리,2025-09-22T20:27:12.000Z,2025-10-31T05:03:37.000Z,0,0,0,BA00031,이퀄베리-콜라겐 하이드로겔 마스크[4EA|30g/글로우업],2025-10-08,0,0,0,1866,45,0,0,0,0,11638,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993924,R0,102,0,0,8809875456378,토너,샤쉐|2ml/-,38,,이퀄베리,2025-06-24T20:03:50.000Z,2025-07-22T13:49:16.000Z,0,0,0,BA00033,이퀄베리-스위밍풀토너[샤쉐|2ml/-],2025-10-08,0,0,0,1474,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828536,R1,102,30069,30069,8809875456378,토너,샤쉐|2ml/-,38,,이퀄베리,2025-05-14T18:13:36.000Z,2025-10-27T04:57:39.000Z,0,0,0,BA00033,이퀄베리-스위밍풀토너[샤쉐|2ml/-],2025-10-08,0,0,0,1561,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,25,0,0,0,3600,3292
2244357,R2,102,0,0,8809875456378,토너,샤쉐|2ml/-,38,,이퀄베리,2025-09-17T17:17:32.000Z,2025-09-24T17:25:46.000Z,0,0,0,BA00033,이퀄베리-스위밍풀토너[샤쉐|2ml/-],2025-10-08,0,0,0,1849,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792583,R0,20542,0,0,8809875457320,토너,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-04-11T06:39:47.000Z,2025-08-24T04:14:55.000Z,0,0,0,BA00033_SET,이퀄베리-스위밍풀토너[2ml|100EA|샤쉐/-],2025-10-08,0,0,0,1492,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009769,R1,20542,88,88,8809875457320,토너,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-07-03T10:26:35.000Z,2025-10-27T05:05:15.000Z,0,0,0,BA00033_SET,이퀄베리-스위밍풀토너[2ml|100EA|샤쉐/-],2025-10-08,0,0,0,1642,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792572,R0,238,0,0,8809875456385,바쿠치올세럼,샤쉐|2ml/-,38,,이퀄베리,2025-04-11T06:39:28.000Z,2025-07-22T13:49:23.000Z,0,0,0,BA00034,이퀄베리-바쿠치올플럼핑세럼[샤쉐|2ml/-],2025-10-08,0,0,0,1475,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828718,R1,238,30187,30187,8809875456385,바쿠치올세럼,샤쉐|2ml/-,38,,이퀄베리,2025-05-14T18:13:37.000Z,2025-10-27T04:57:45.000Z,0,0,0,BA00034,이퀄베리-바쿠치올플럼핑세럼[샤쉐|2ml/-],2025-10-08,0,0,0,1562,0,0,0,0,0,0,0,[],0,0,0,0,0,0,1,0,25,0,0,3600,3600,3292
2244539,R2,238,0,0,8809875456385,바쿠치올세럼,샤쉐|2ml/-,38,,이퀄베리,2025-09-17T17:17:34.000Z,2025-09-24T17:25:49.000Z,0,0,0,BA00034,이퀄베리-바쿠치올플럼핑세럼[샤쉐|2ml/-],2025-10-08,0,0,0,1850,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792584,R0,20800,0,0,8809875457337,바쿠치올세럼,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-04-11T06:39:49.000Z,2025-08-24T04:14:58.000Z,0,0,0,BA00034_SET,이퀄베리-바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],2025-10-08,0,0,0,1493,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009951,R1,20800,31,31,8809875457337,바쿠치올세럼,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-07-03T10:26:37.000Z,2025-10-27T05:05:21.000Z,0,0,0,BA00034_SET,이퀄베리-바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],2025-10-08,0,0,0,1643,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248095,E1,5360,0,0,8809875456361,겔 토너 패드,60매|140ml/포어타이트업,38,,이퀄베리,2025-09-19T14:24:44.000Z,2025-09-30T20:18:06.000Z,0,0,0,BA00035,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/포어타이트업],2025-10-08,0,0,0,1855,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792605,R0,5360,3661,3661,8809875456361,겔 토너 패드,60매|140ml/포어타이트업,38,,이퀄베리,2025-04-11T06:40:38.000Z,2025-10-31T04:47:13.000Z,0,0,0,BA00035,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/포어타이트업],2025-10-08,0,0,0,1528,10,0,0,0,0,1797,0,[],0,0,0,0,0,0,1,1,0,0,0,932,368,1354
2248277,E1,5279,0,0,8809875456354,겔 토너 패드,60매|140ml/글로우업,38,,이퀄베리,2025-09-19T14:24:45.000Z,2025-09-30T20:18:07.000Z,0,0,0,BA00036,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/글로우업],2025-10-08,0,0,0,1856,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792604,R0,5279,4935,4935,8809875456354,겔 토너 패드,60매|140ml/글로우업,38,,이퀄베리,2025-04-11T06:40:36.000Z,2025-10-31T04:47:06.000Z,0,0,0,BA00036,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/글로우업],2025-10-08,0,0,0,1527,14,0,0,0,0,1635,0,[],0,0,0,0,0,0,0,0,1,0,0,940,409,1214
1812140,R0,976,2,2,8809875456446,하이드로겔 마스크,1EA|30g/타이트업,38,,이퀄베리,2025-04-30T17:10:39.000Z,2025-10-09T04:34:58.000Z,0,0,0,BA00037,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2025-10-08,0,0,0,1542,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870015,R1,976,162,162,8809875456446,하이드로겔 마스크,1EA|30g/타이트업,38,,이퀄베리,2025-06-10T06:45:49.000Z,2025-10-10T04:23:26.000Z,0,0,0,BA00037,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2025-10-08,0,0,0,1601,0,0,0,0,0,0,0,[],0,0,0,0,0,0,2,1,1,0,0,4725,9906,4072
2306977,R2,976,480,480,8809875456446,하이드로겔 마스크,1EA|30g/타이트업,38,,이퀄베리,2025-10-11T04:27:09.000Z,2025-10-27T05:28:31.000Z,0,0,0,BA00037,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2025-10-08,0,0,0,1840,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812322,R0,976,13,13,8809875456422,하이드로겔 마스크,1EA|30g/글로우업,38,,이퀄베리,2025-04-30T17:10:41.000Z,2025-10-09T04:35:01.000Z,0,0,0,BA00038,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2025-10-08,0,0,0,1543,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057154,R1,976,349,349,8809875456422,하이드로겔 마스크,1EA|30g/글로우업,38,,이퀄베리,2025-07-18T06:49:30.000Z,2025-10-27T05:10:47.000Z,0,0,0,BA00038,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2025-10-08,0,0,0,1711,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,1,2,0,0,4763,9747,4003
1828354,R0,5244,25389,25389,8809875456347,크림,50ml/-,38,,이퀄베리,2025-05-14T18:13:34.000Z,2025-10-31T04:48:34.000Z,0,0,0,BA00039,이퀄베리-바쿠치올플럼핑캡슐크림[50ml/-],2025-10-08,0,0,0,1560,112,0,0,0,0,6176,0,[],0,0,0,0,0,0,0,1,4,4558,0,240,114,246
1828900,R0,230,28046,28046,8809875456040,세럼,샤쉐|2ml/-,38,,이퀄베리,2025-05-14T18:13:39.000Z,2025-10-27T04:57:50.000Z,0,0,0,BA00041,이퀄베리-비타민일루미네이팅세럼[샤쉐|2ml/-],2025-10-08,0,0,0,1563,0,0,0,0,0,0,0,[],0,0,0,0,0,0,1,0,25,0,0,3600,3600,3292
2244721,R1,230,0,0,8809875456040,세럼,샤쉐|2ml/-,38,,이퀄베리,2025-09-17T17:17:36.000Z,2025-09-24T17:25:52.000Z,0,0,0,BA00041,이퀄베리-비타민일루미네이팅세럼[샤쉐|2ml/-],2025-10-08,0,0,0,1851,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010133,R0,20250,60,60,8809875458006,비타민세럼,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-07-03T10:26:39.000Z,2025-10-27T05:05:26.000Z,0,0,0,BA00041_SET,이퀄베리-비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],2025-10-08,0,0,0,1644,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834295,R0,8677,0,0,8809875457566,하이드로겔 마스크,10EA|30g/타이트업,38,,이퀄베리,2025-05-15T18:16:15.000Z,2025-09-18T04:15:01.000Z,0,0,0,BA00042,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/타이트업],2025-10-08,0,0,0,1581,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012706,R1,8677,89,89,8809875457566,하이드로겔 마스크,10EA|30g/타이트업,38,,이퀄베리,2025-07-04T16:14:53.000Z,2025-10-27T05:06:26.000Z,0,0,0,BA00042,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/타이트업],2025-10-08,0,0,0,1658,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341066,R2,8677,0,0,8809875457566,하이드로겔 마스크,10EA|30g/타이트업,38,,이퀄베리,2025-10-28T05:17:36.000Z,2025-10-28T05:17:36.000Z,0,0,0,BA00042,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/타이트업],2025-10-08,0,0,0,1925,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834477,R0,8400,0,0,8809875457573,하이드로겔 마스크,10EA|30g/글로우업,38,,이퀄베리,2025-05-15T18:16:18.000Z,2025-08-20T04:58:48.000Z,0,0,0,BA00043,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/글로우업],2025-10-08,0,0,0,1582,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012888,R1,8400,12,12,8809875457573,하이드로겔 마스크,10EA|30g/글로우업,38,,이퀄베리,2025-07-04T16:14:55.000Z,2025-10-27T05:06:31.000Z,0,0,0,BA00043,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/글로우업],2025-10-08,0,0,0,1659,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158285,R0,3881,17955,17955,8809875457979,토너,150ml/바쿠치올,38,,이퀄베리,2025-08-19T23:07:33.000Z,2025-10-29T05:04:38.000Z,0,0,0,BA00044,이퀄베리-바쿠치올플럼핑캡슐토너[150ml/바쿠치올],2025-10-08,0,0,0,1761,0,0,0,0,0,2903,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195836,R0,4544,5529,5529,8809875457788,세럼,30ml/알로에PDRN,38,,이퀄베리,2025-08-26T04:22:46.000Z,2025-10-31T04:59:51.000Z,0,0,0,BA00045,이퀄베리-알로에PDRN카밍세럼[30ml/알로에PDRN],2025-10-08,0,0,0,1808,74,0,0,0,0,10050,0,[],0,0,0,0,0,0,0,0,0,0,0,972,1512,0
2024424,R0,4538,64000,64000,8809875457788,세럼,30ml/알로에PDRN,38,,이퀄베리,2025-07-09T16:16:05.000Z,2025-07-31T18:11:47.000Z,0,0,0,BA00045,이퀄베리-알로에PDRN카밍세럼[30ml/알로에PDRN],2025-10-08,64000,0,0,1668,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024606,R0,4513,65000,65000,8809875457795,세럼,30ml/히알토인,38,,이퀄베리,2025-07-09T16:16:08.000Z,2025-07-31T18:11:48.000Z,0,0,0,BA00046,이퀄베리-히알토인플러딩세럼[30ml/히알토인],2025-10-08,65000,0,0,1669,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196438,R0,4519,4783,4783,8809875457795,세럼,30ml/히알토인,38,,이퀄베리,2025-08-26T04:22:50.000Z,2025-10-31T04:59:58.000Z,0,0,0,BA00046,이퀄베리-히알토인플러딩세럼[30ml/히알토인],2025-10-08,0,0,0,1809,116,0,0,0,0,9840,0,[],0,0,0,0,0,0,0,0,0,0,0,972,1509,0
2197040,R0,4414,18252,18252,8809875457801,세럼,30ml/NAD+펩타이드,38,,이퀄베리,2025-08-26T04:22:54.000Z,2025-10-31T05:00:10.000Z,0,0,0,BA00047,이퀄베리-NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2025-10-08,0,0,0,1810,988,0,0,0,0,20353,0,[],0,0,0,0,0,0,3,9,0,0,0,972,1492,0
2024788,R0,4408,66000,66000,8809875457801,세럼,30ml/NAD+펩타이드,38,,이퀄베리,2025-07-09T16:16:11.000Z,2025-07-31T18:11:50.000Z,0,0,0,BA00047,이퀄베리-NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2025-10-08,66000,0,0,1670,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090733,1970-01-01,793,0,0,8809875458112,이퀄베리샤쉐세트,샤쉐|2ml/토너+바쿠치올세럼+비타민세럼,38,,이퀄베리,2025-07-22T13:59:40.000Z,2025-08-20T19:54:42.000Z,0,0,0,BA00048,이퀄베리-(SET)샤쉐3종[샤쉐|2ml/토너+바쿠치올세럼+비타민세럼],2025-10-08,0,0,0,1677,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208086,R0,793,0,0,8809875458112,이퀄베리샤쉐세트,샤쉐|2ml/토너+바쿠치올세럼+비타민세럼,38,,이퀄베리,2025-08-30T04:13:52.000Z,2025-10-09T04:49:01.000Z,0,0,0,BA00048,이퀄베리-(SET)샤쉐3종[샤쉐|2ml/토너+바쿠치올세럼+비타민세럼],2025-10-08,0,0,0,1818,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108535,R2,7737,2400,2400,8809875457269,토너세트,토너|455ml/토너300ml+토너155ml,38,,이퀄베리,2025-08-01T14:12:33.000Z,2025-10-08T04:40:36.000Z,0,0,0,BA00049,이퀄베리-(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],2025-10-08,0,0,0,1732,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205519,R0,14868,0,0,8809875457818,세럼세트,세럼|50ml/바쿠치올+비타민+알로에+히알토인+엔에이디,38,,이퀄베리,2025-08-29T16:42:39.000Z,2025-08-29T16:42:39.000Z,0,0,0,BA00050,이퀄베리-(SET)세럼미니스디스커버리키트[세럼|50ml/바쿠치올+비타민+알로에+히알토인+엔에이디],2025-10-08,0,0,0,1788,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244931,R0,188,0,0,8809875457962,세럼,샤쉐|2ml/알로에PDRN,38,,이퀄베리,2025-09-17T20:17:51.000Z,2025-09-19T14:24:38.000Z,0,0,0,BA00051,이퀄베리-알로에PDRN카밍세럼[샤쉐|2ml/알로에PDRN],2025-10-08,0,0,0,1852,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245113,R0,186,0,0,8809875457955,세럼,샤쉐|2ml/히알토인,38,,이퀄베리,2025-09-17T20:17:53.000Z,2025-09-19T14:24:40.000Z,0,0,0,BA00052,이퀄베리-히알토인플러딩세럼[샤쉐|2ml/히알토인],2025-10-08,0,0,0,1853,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245295,R0,177,0,0,8809875457948,세럼,샤쉐|2ml/NAD+,38,,이퀄베리,2025-09-17T20:17:55.000Z,2025-09-19T14:24:42.000Z,0,0,0,BA00053,이퀄베리-NAD+펩타이드부스팅세럼[샤쉐|2ml/NAD+],2025-10-08,0,0,0,1854,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285549,R0,3751,0,0,8809875457825,토너,150ml/비타민,38,,이퀄베리,2025-10-01T14:37:06.000Z,2025-10-02T20:19:00.000Z,0,0,0,BA00054,이퀄베리-비타민일루미네이팅토너[150ml/비타민],2025-10-08,0,0,0,1896,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285367,R0,4282,0,0,8809875457832,크림,50ml/비타민,38,,이퀄베리,2025-10-01T14:37:05.000Z,2025-10-02T20:18:58.000Z,0,0,0,BA00055,이퀄베리-비타민일루미네이팅크림[50ml/비타민],2025-10-08,0,0,0,1895,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285731,R0,3663,0,0,8809875457863,토너,150ml/알로에PDRN,38,,이퀄베리,2025-10-01T14:37:08.000Z,2025-10-02T20:19:02.000Z,0,0,0,BA00056,이퀄베리-알로에PDRN카밍토너[150ml/알로에PDRN],2025-10-08,0,0,0,1897,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285913,R0,3835,0,0,8809875457887,토너,150ml/NAD+,38,,이퀄베리,2025-10-01T20:16:17.000Z,2025-10-02T20:19:04.000Z,0,0,0,BA00058,이퀄베리-엔에이디플러스펩타이드부스팅토너[150ml/NAD+],2025-10-08,0,0,0,1898,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286095,R0,4419,0,0,8809875457894,크림,50ml/NAD+,38,,이퀄베리,2025-10-01T20:16:19.000Z,2025-10-02T20:19:06.000Z,0,0,0,BA00059,이퀄베리-엔에이디플러스펩타이드부스팅크림[50ml/NAD+],2025-10-08,0,0,0,1899,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290212,R0,3776,0,0,8809875457849,토너,150ml/히알토인,38,,이퀄베리,2025-10-02T20:19:08.000Z,2025-10-03T14:18:15.000Z,0,0,0,BA00060,이퀄베리-히알토인플러딩토너[150ml/히알토인],2025-10-08,0,0,0,1908,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792250,R0,3513,0,0,X0040YAXCN,토너,300ml/-,38,,이퀄베리,2025-04-11T06:25:50.000Z,2025-07-05T06:24:02.000Z,0,0,0,BA10001,이퀄베리-(AMZ)토너[300ml/-],2025-10-08,0,0,0,658,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792408,R1,3513,141,141,X0040YAXCN,토너,300ml/-,38,,이퀄베리,2025-04-11T06:32:32.000Z,2025-10-08T04:07:55.000Z,0,0,0,BA10001,이퀄베리-(AMZ)토너[300ml/-],2025-10-08,0,0,0,1054,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,24,0,0,0,0
1803861,R0,4096,0,0,X0040YDHJJ,클렌저,200ml/-,38,,이퀄베리,2025-04-23T16:11:58.000Z,2025-09-18T03:35:03.000Z,0,0,0,BA10004,이퀄베리-(AMZ)클렌저[200ml/-],2025-10-08,0,0,0,656,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858116,R0,3124,0,0,X00413AV7F,선크림,50ml/-,38,,이퀄베리,2025-06-02T12:48:20.000Z,2025-06-02T12:48:20.000Z,0,0,0,BA10005,이퀄베리-(AMZ)선크림[50ml/-],2025-10-08,0,0,0,654,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803697,R0,2785,1,1,X004132QYB,딥크림,70ml/-,38,,이퀄베리,2025-04-23T16:11:52.000Z,2025-10-08T03:49:25.000Z,0,0,0,BA10010,이퀄베리-(AMZ)딥크림[70ml/-],2025-10-08,0,0,0,653,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858376,R0,4526,0,0,X0040ZKTGH,토너패드,220ml|70매/-,38,,이퀄베리,2025-06-02T12:48:37.000Z,2025-06-02T12:48:37.000Z,0,0,0,BA10011,이퀄베리-(AMZ)토너패드[220ml|70매/-],2025-10-08,0,0,0,659,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858254,R0,4057,0,0,X0040ZX2JN,클렌징오일,200ml/-,38,,이퀄베리,2025-06-02T12:48:30.000Z,2025-06-02T12:48:30.000Z,0,0,0,BA10012,이퀄베리-(AMZ)클렌징오일[200ml/-],2025-10-08,0,0,0,657,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803779,R0,2836,0,0,X0040ZPRX7,앰플,50ml/-,38,,이퀄베리,2025-04-23T16:11:56.000Z,2025-10-14T03:44:32.000Z,0,0,0,BA10017,이퀄베리-(AMZ)앰플[50ml/-],2025-10-08,0,0,0,655,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792341,R0,3799,29,29,X0048RMYBZ,클렌저,210ml/-,38,,이퀄베리,2025-04-11T06:29:48.000Z,2025-10-31T04:20:01.000Z,0,0,0,BA10019,이퀄베리-(AMZ)데일리글로우클렌저[210ml/-],2025-10-08,0,0,0,917,19,0,0,0,0,4296,0,[],0,0,0,0,0,0,0,0,0,6,0,3,0,0
1792419,R0,4922,0,0,X004B9WFEL,세럼,30ml/-,38,,이퀄베리,2025-04-11T06:33:08.000Z,2025-07-05T06:33:56.000Z,0,0,0,BA10021,이퀄베리-(AMZ)바쿠치올플럼핑세럼[30ml/-],2025-10-08,0,0,0,1069,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792446,R1,4922,64,64,X004B9WFEL,세럼,30ml/-,38,,이퀄베리,2025-04-11T06:34:33.000Z,2025-10-10T04:02:48.000Z,0,0,0,BA10021,이퀄베리-(AMZ)바쿠치올플럼핑세럼[30ml/-],2025-10-08,0,0,0,1165,0,0,0,0,0,0,0,[],0,0,0,1,0,0,13,9,20,0,0,2924,464,4447
